id,caption,permalink,timestamp
18070859393221592,"📍炭烙

前排去左間隱世又特色既居酒屋
今次要為大家介紹既係 - 炭烙

炭烙係位於北角錦屏街
餐廳個牆身 畫左勁大個貓貓係到 超kawaii
餐廳主打係食日式料理為主

食物個方面 今次分別點左:
-醬燒豆腐
-雞皮餃子
-海苔魷魚鬚
-厚切牛舌扒
-魚鱻爆脂丼

最正既係 餐廳做緊$168 2小時任飲既promotion
仼飲係有sake 梅酒 果酒 燒酌..等
絕對係酒鬼天堂

Location: 香港北角錦屏街23號東發大廈A座地下A號舖",https://www.instagram.com/reel/DQUNZgjjxBm/,2025-10-27T14:19:28+0000
17916252258211284,"・
寒菊 Monochrome 純米大吟醸無濾過生原酒
・
最近、寒菊がお気に入りでのようです🍶
・
香りがホント良いです🙆
何を飲んでも美味しい。
・
・
#日本酒#日本酒タグラム #日本酒女子 #日本酒好き
#日本酒好きの人と繋がりたい 
#寒菊#寒菊銘醸#寒菊monochrome #sake
#お酒好き",https://www.instagram.com/p/DQUNanWk0EC/,2025-10-27T14:19:02+0000
17965145372976964,"松茸！！！！真っ盛り🍄‍🟫

1830年(天保元年)創業の老舗蕎麦屋【松竹庵ます川】は時代の流れと共に店舗の佇まいは変われど、蕎麦一筋で190年以上営業を続けております。
先祖代々、蕎麦と真摯に向き合いお客様に【美味しい】と思って頂けるお蕎麦を本日も丹精込めて打たせて頂きます。

本日も宜しくお願い致します。

【営業日】
月曜日〜金曜日(祝祭日営業)
土曜日、日曜日休み

【御予約可能時間】
昼の部　11時30分/13時00分
夜の部17時30分〜19時00分

#松竹庵ます川 
#手打ち蕎麦松竹庵 
#ます川 
#手打ち蕎麦 
#手打ち十割蕎麦 
#蕎麦スタグラム
#蕎麦
#隠れ家レストラン
#天麩羅 
#カウンター天麩羅
#ワイン
#神田
#神田グルメ
#東京グルメ
#日本酒
#蕎麦打ち
#日本酒を楽しむ
#江戸前
#蕎麦屋
#感謝
#soba
#Mogul
#Tokyo
#Japanfoods
#sake
#Tempura
#kanda",https://www.instagram.com/p/DQUNRlsE10L/,2025-10-27T14:17:49+0000
17922100908177325,"Welcome🍺台湾からです🤗
#英　#台湾　#高松
#sake #sasimi #高知城
#梅酒　#日本酒　#カウンター",https://www.instagram.com/p/DQUNQ9TgUMC/,2025-10-27T14:17:43+0000
17871082308452877,"2025/10/18
大号令 純米 槽搾り くまのお酒 無濾過生原酒
広島のお酒
お初銘柄。
純米らしい旨みのあるやや辛口。
原酒ですが、アルコール感は強すぎないです。

#nihonshu
#sake
#日本酒
#大号令
#広島のお酒",https://www.instagram.com/p/DQUNB0ugdAq/,2025-10-27T14:15:39+0000
18075206687362958,"今日の晩メシはま寿司…ホームの鶴見中央店近くにある、まち〜クプラザ尻手店…いつどこで食べてもはまい（美味い）♬

#すし #回転寿司 #寿司 #鮨 #鮓 #刺身 #sashimi #izakaya #beer #sake #hoppy #japanesefoods #japanesefood #tokyo #刺身 #sashimi #鮮魚 #海鮮 #sushi #定食 #ランチ #海鮮丼 #すしざんまい #くら寿司 #はま寿司 #スシロー #はまい",https://www.instagram.com/p/DQUMkcaE4xw/,2025-10-27T14:11:39+0000
18098886295688802,"We are going to rosé wine region.... TAVEL AOP🇫🇷
Let's learn the wine knowledge 🥂

#winequiz #winetrivia #winestudy #fyp #wineknowledge #wineconnoisseur #beer #sake #spirits #cocktail #winequizmonday #winequizwednesday #winequizfriday #wine #wset #cms #csw #sommelierprofesional 

#sommelier #winetiktok🍷 #winelearning #winejourney #wineviral #winetour #wine #tiktok #tiktoker #viral",https://www.instagram.com/reel/DQUMHFJEyRX/,2025-10-27T14:08:26+0000
18014456582623051,"Let's learn the wine knowledge 🥂

#winequiz #winetrivia #winestudy #fyp #wineknowledge #wineconnoisseur #beer #sake #spirits #cocktail #winequizmonday #winequizwednesday #winequizfriday #wine #wset #cms #csw #sommelierprofesional 
#sommelier #winetiktok🍷 #winelearning #winejourney #wineviral #winetour #wine #tiktok #tiktoker #viral",https://www.instagram.com/reel/DQUMCDlk7IU/,2025-10-27T14:07:15+0000
18083764678824971,"毎月27日はふなぐちの日
菊水酒造💛限定醸造 菊水大吟醸生原酒ふなぐち一番しぼり アルミ缶／肴🔻鰻重・お新香・お吸い物❣️
今日はそんなに寒くない😐ちょっと午前中に出かけようと支度していたら🙄だんだん暗くなって来て☔️土砂降り出かけるのや〜めた🐧😋🍶さてさて今宵は鰻で😉きくすいっ👍
#菊水酒造 #限定醸造 #菊水大吟醸生原酒ふなぐち一番しぼり #ふなぐち50周年 #日本酒 #にほんしゅ #地酒 #新潟の酒 #sake #niigata #shibata #Japan
#ふなぐちの日 #27日はふなぐちの日 #乾杯 #きくすいっ
#鰻重 #お新香 #お吸い物 #飲酒たぐらむ #宅飲み #家飲み #晩酌",https://www.instagram.com/p/DQUL4bkkmY_/,2025-10-27T14:05:38+0000
18325347577243308,#sake,https://www.instagram.com/reel/DQULkIHkoio/,2025-10-27T14:03:04+0000
18060880514409976,"Michinoku Onikoroshi Honjozo Sake 🍶 CLOSEOUT ITEM! 🍶 
🚨 Once they are gone, they will not be available for in-store purchase. 🚨 
Price: Was: $26.97 NOW ONLY: $24.27!

Explore the world of Sake with this closeout deal! The Michinoku Onikoroshi ""Demon Slayer"" Honjozo Sake is on sale.
🌾 Flavor Profile: A crisp, clean, and dry sake with a smooth texture. Look for subtle notes of rice, melon, and a hint of earthiness. 🍣 Pairing Suggestions: A versatile food sake that pairs wonderfully with sushi and sashimi, tempura, grilled fish, or even spicy dishes.

A fantastic introduction to premium sake at a great price! 📍 Macadoodles West Siloam Springs | 248 US Highway 59, Watts, OK (Across the highway from the Cherokee Casino)#Closeout #Sake #Onikoroshi #JapaneseSake #Honjozo #MacadoodlesWSS #WestSiloamSprings",https://www.instagram.com/p/DQULSgYjDWo/,2025-10-27T14:00:28+0000
18510090541071032,"＼冬の宴会はちょっと贅沢に✨／

刺身好きが集まる宴会には、
【名物刺身本気盛りコース】がおすすめ！🍣

なんと！！
『刺身本気盛り』に
＋500円で牡蠣と蟹も追加できます🦪🦀

旬の味覚がぎゅっと詰まったコース内容はこちら：
・海宝瓶
・真鱈のバーニャカウダ
・刺身本気盛り(8点)
・焼き魚(岸和田灰干し)
・旬魚の出来立て南蛮漬け
・トロたく巻き
・稲荷寿司
・さつま揚げ
・クリガニの味噌汁

旬の海の幸をちょっと贅沢に味わって、
冬の宴会を楽しみませんか？✨

ご予約はこちら ▶ yonpachi48
――――――――――――――――――――
#四十八漁場 #東京居酒屋 #居酒屋料理
#池袋グルメ #秋葉原グルメ #新宿グルメ
#都内居酒屋 #海鮮居酒屋 #tokyofood #izakaya
#sake #忘年会",https://www.instagram.com/p/DQULOfSk-Pk/,2025-10-27T13:59:55+0000
18335620969224684,"造り盛り五種。

#刺身
#造り
#生サバ
#石垣鯛
#ボラ
#まぐろ
#マグロ
#鮪
#魚
#和食
#日本酒
#立ち飲み
#fish
#seafood
#sashimi
#sake",https://www.instagram.com/p/DQUKl-JjwcK/,2025-10-27T13:54:23+0000
18099123838685530,#kampaisaketours #kyoto #saketasting #hiddenjapan#sake #sakelover#fushimi,https://www.instagram.com/reel/DQUJzrpD2Vw/,2025-10-27T13:47:46+0000
18360142030081530,"When the sushi’s this fresh, it deserves a standing ovation. 👏 Only at Kanji Izakaya.

#izakaya #japanesefood #sushi #sake #sashimi #yakitori #japaneserestaurant #japanesecuisine #omakase #japanesebar #izakaya #japanesefood #ArlingtonDining #novafoodie #dmveats #VAFoodie #IzakayaVibes #SushiEats #KanjiIzakaya #dmveats #novafoodie #arlingtonfoodie #ArlingtonDining",https://www.instagram.com/p/DQUKjhME9lu/,2025-10-27T13:54:08+0000
17989980116854946,".
#SAPPORO
#黒ラベル

#sake
#ricewine 
#酒
#日本酒
#whisky
#ウイスキー
#beer
#ビール
#wine",https://www.instagram.com/p/DQUKjhWEzXX/,2025-10-27T13:54:03+0000
17869058790462700,",
【チーズ×日本酒のコラボです！】
,
○若戎酒造㈱　三重県伊賀市
　若戎 純米吟醸 Cheers & Cheese
,
明治「北海道十勝スマートチーズ®」と
正式コラボした稀有な日本酒が入荷！
,
濃厚な旨味のチーズに
お酒のまろやかな甘みと
酸味が寄り添う至福の
ココロホドケルひとときを演出！
,
爽やかな味わいのお酒が
濃厚なチーズと静かに寄り添い
とけあう余韻が楽しめます！
,
アルコール：15％
精米歩合　：60％
,
300ml　831円（税込）
,
すがとよ酒店
〒988-0005
宮城県気仙沼市新浜町２丁目３-６
☎︎0226-24-1111
●営業時間●
月～土　9時〜19時
日（※または連休最終日）～17時
●定休日●
木曜
※8月、12月、連休日前は除く
,
#気仙沼
#すがとよ酒店
#すがとよ
#三重の酒
#若戎
#meiji
#チーズと合う日本酒
#地酒
#飲酒タグラム
#酒スタグラム
#ポン酒タグラム
#イイ酒ぽんつ
#日本酒好きな人と繋がりたい
#日本酒好き
#japanesesake
#sake
#sakekanpai",https://www.instagram.com/p/DQUKiyYEq9F/,2025-10-27T13:53:57+0000
18159244597391879,"🙏 “So I take pleasure in weaknesses, insults, hardships,  persecutions, and in difficulties, for the sake of Christ. For when I am weak, then I am strong.” 2 Corinthians 12:10 💪 #ruthfullyrooted #godspower #strength #weakness #itsfineimfine #manicmonday #giveittogod #powerinhisname #sake #2corinthians #lordgivemestrength #mamatried #walkwithgod",https://www.instagram.com/reel/DQUKe3gAEyA/,2025-10-27T13:53:52+0000
18322240393300849,"純米大吟醸　大極上諸白　龍の落とし子
#日本酒🍶　#十四代  #sake  #地酒　#山形の酒　#高木酒造　#和酒pub庫裏",https://www.instagram.com/p/DQUKM-EAU-r/,2025-10-27T13:50:58+0000
17912414712247182,"居酒屋ゆっこ🏮

日本酒会🍶

日本酒は本当、面白い🥰

·風の森
·彩來
·光栄菊
·十ロ万
·満寿泉
·羽根屋
·産土

どれもみんなおいしかったけど、熊本の産土最高においしかった🤤

#日本酒好き#埼玉の日本酒　#富山の日本酒
#佐賀の日本酒　#奈良のお酒　#福島のお酒
#熊本の日本酒　#sake",https://www.instagram.com/p/DQUKKfcE85i/,2025-10-27T13:50:38+0000
18123401191505224,"神庭の滝自然公園😁😁😁
料金所のカウンターに⋯
#クルミ を置いてます
山で採れた？！
拾ったって言った方が正解😅
ですが⋯
水車で洗って乾燥してます
指の運動にどうでしょうか？🙇

#秋

#晴れの国岡山
#真庭市
#真庭観光局
#いも組合
#勝山
#街並み保存地区
#神庭の滝自然公園
#神庭の滝
#シャボン玉
#さるくじ
#記録より記憶
#滝の茶や
#ソフトクリーム
#前田菓子店
#酒まん
#本峰 
#手打うどん
#Sunny Land Okayama
#Maniwa City
#Kanba Falls Natural Park
#Kanba Falls
#Memory over Records
#Takinocha-ya
#Soft Serve Ice Cream
#Handmade Soba
#Maeda Confectionery Shop
#Sake Buns",https://www.instagram.com/p/DQUJXqZj8a4/,2025-10-27T13:43:41+0000
17857841670479066,"みなさまいかがお過ごしでしょうか。
Sueでございます。ごきげんよう。

気がつけば何かとハードだった10月の終りが見え、
更にハードになってしまった11月が近づいています。
気温はすっかり下がり、昼間が短くなりました。
自宅に帰り着くと術後療養中のイッヌが、リビングにキングサイズな布団を敷いてくつろいでいるもんですから、私もそこに倒れ込んで気絶するというのが日課になっているため、まだ衣替えが終わりません。
ネロのようにうつ伏せに倒れ込んで深夜に目が覚めるのです。不健康。
うちのイッヌはパトラッシュほど大きくはありませんので、迷惑そうな顔をしているだけです。

さて、11月は、クローズドなお仕事2本とSHIROBOSHIイベントに居酒屋じゃず、最後にアイミュージックスクール発表会が待ち受けています。

・「Lovers」11月23日（日・祝）＠キッチンSHIROBOSHI
w/相良博（Gt)
お店の1周年記念イベントは、なんだかとっても賑やか楽しい感じになりそうです。
イベントは10時ごろから開始ですが、演奏は11時頃から14時頃までを目安にゆるゆるとお届けいたしますので、ぜひお気軽にお立ち寄りください。
詳細はSHIROBOSHIさんのインスタshiroboshi2024でちぇけら。

・居酒屋じゃず　11月28日（金曜）＠ラ・ペーニャ
w/相良博（Gt)
毎度おなじみでございます。隔月開催、71回目。
チャージは3000円で1ドリンクとちょっとおつまみ付き。
今シーズンで最も早く行われる忘年会ですｗ19時半スタート。

いずれかでお目にかかれることを楽しみにしております。
ぜひよろしくお願いいたします。

そしてその他の諸々もあって旅する11月になりそうです。
生き抜くぞ！

さて、10月に頂いた美味しいものたち。
色々な方にお誘いいただいて、ありがたやありがたやでございます。
こんなに幸せなことはありません。
明らかに摂取量と消費量のバランスがおかしくなっているので、仕事が終わってからイオンモール須坂の中を１時間ほどガツガツ歩いております。ナイスなウォーキングコースですｗ

＊須坂市「五蘊」さんの唐揚げ定食。大きいから食べるの大変そう、と思ったけど胡椒が効いててカリカリの衣とふわふわの鶏肉の食感が最高。ぺろりんです。
＊長野市「いろり」さんのかわら焼き。要予約メニュー。お店の存在は知ってましたが初めて伺いました。ご店主の口上を聞きながら、見事な手さばきで焼いてくださいました。じわじわゆっくりと火が入るため、お肉が柔らかく、野菜が甘い！（他の方から「店主の口上は聞いた？」と聞かれました。界隈では有名みたい。）
＊イオンモール須坂のレストラン街よりも、フードコートが面白い。ビビン亭の冷麺が、盛岡スタイルじゃなくてそば粉入りの韓国スタイルなことを発見！（盛岡スタイル苦手）担々冷麺うまあ
＊志の輔師匠の独演会にお誘いいただき、初めて生の落語を聞いてとてもとても楽しかったのですが、ご同席された方からなぜかいきなりいただいたハッピーターン白エビ味。香りはエビっぽいけど味はいつものハッピーパウダー（通称：やべえ粉）でした。安定のうまあ。
＊年に一度の恒例になってきた、上田「若菜館」うなぎも美味しいけどエビフライ美味しい。エビフライすごい美味しい（大事なことなので2回いいます）
うなぎはトロトロ系。この量のことを「二切れ」っていうシステムがどうも良くわかりません。。。
＊小谷村の文化祭。公民館講座の皆さんのステージのサポートのため 伺いました。あいにくの雨でしたがたくさんの方が 文化祭を楽しんでいらっしゃいました。近所のお蕎麦屋さんで梅そばを。新そばのイベント中でした。メニューに大変興味深い文字を見つけましたが 今回は見送らせていただきました。

#今年食べたものの画像を意味なく晒すぜ
#今年撮ったエモい画像を意味もなく晒すぜ
#長野
#松本
#長野グルメ
#松本グルメ
#美味しいもの
#日本酒
#食いしん坊
#ジャズシンガー
#ジャズ
#楽しいことが好き
#愉快なことに全力で乗っかりたい
#エンタメ
#一人旅
#ときどき車中泊
#ゆる鉄
#Nagano
#Music
#Entertainment
#travel
#train
#Food
#Sake
#foodie
#Jazz
#singer",https://www.instagram.com/p/DQUIpLVj9U2/,2025-10-27T13:37:20+0000
18060894101185380,"📍Stop 49: Takayama ❤️
#Elamorss #Japón #Takayama #Asia #Caminaremos #Happiness #VacacionesOn #Sake",https://www.instagram.com/p/DQUIpH4j1Lk/,2025-10-27T13:37:20+0000
18105293419626702,"紀土　純米吟醸　しぼりたて

和梨、ちょいパイナップル、しぼりたてらしい青々としたフレッシュな香り。開栓初日はややくもった香味だったのが、2日目に一変！
瑞々しくジューシーな甘味と酸味に、ほのかなガス感と苦渋で軽快な余韻を残すエモーショナルな味わい。

甘酸辛苦渋が日本酒の五味であるなら、もう一味、エモ味を足して六味にしよう。このお酒にはエモ味がある。

なんのこっちゃ。

この酒が税込1300円台とは、しかも五百万石使用らしい(酒屋さん情報)。エモい、エモだよ。

#エモい #エモい酒 #日本酒エモい #エモい文化 #日本酒好きと繋がりたい #エモい人と繋がりたい #日本酒 #sake #emotional #japanesesake #japan #japanesefood #紀土 #平和酒造",https://www.instagram.com/p/DQUIRD2kx69/,2025-10-27T13:34:03+0000
18174016489324352,"忍者が好き。

#日本酒 #お酒 #酒 #SAKE #日本酒バー #日本酒バー和 #奈良県 #橿原市 #大和八木 #八木西口 #日本酒女子 #日本酒好きな人と繋がりたい #黒板アート",https://www.instagram.com/p/DQUH_wwD-fE/,2025-10-27T13:31:41+0000
18363212488090197,"若駒酒造場
辛口純米酒 若駒

#富山 #toyama #南砺市 #nanto #日本酒 #sake #純米酒 #若駒 #若駒酒造場",https://www.instagram.com/p/DQUH7qkkbKt/,2025-10-27T13:31:07+0000
18539651062023483,"「開けた瞬間も、数日後もおいしい。
“変化を楽しむ”日本酒って、風の森だけ。」
今日の日本酒は風の森 ALPHA1 夏の夜空！

#風の森 #ALPHA夏の夜空 #奈良の酒 #モダン日本酒 #微発泡日本酒 #菩提酛 #低アル日本酒 #日本酒好きな人と繋がりたい #夏酒 #日本酒時間 #日本酒 #日本酒好き #今日の日本酒 #sake #japanesesake",https://www.instagram.com/reel/DQUHOycki2V/,2025-10-27T13:30:04+0000
18104250178632695,"⭐︎★ 新店オープン♪ ★⭐︎

先日、新しくオープンした 江戸前鮨と和流欧州料理のレストラン「sui.」 さんへ伺いました。  Pempelfortの人気店 「sumi.」 さんの姉妹店です。

エレガントで落ち着いた空間の奥には、明るく大きなカウンターが印象的。 看板メニューの江戸前鮨に加え、和と欧州が融合した一皿一皿が魅力です。

魚介や肉料理、そして鮨を、豊富なワインや日本酒とともに楽しめる贅沢な時間。 和のお料理とワインのペアリングを楽しみたい時や、少し特別な日にぴったりのお店です✨

Bismarckstraßeに新たな楽しみが増えました🍣🦪🍷🍶

sui. SUSHI & DINING 
Bismarckstr. 58
40210 Düsseldorf 

（個人的には、生ビールが ASAHI なのも嬉しいポイント）
#sui
#japaneserestaurant #japanischesrestaurant 
#sushi #tempura #steak #sake 
#デュッセルドルフ日本食 
sumi.duesseldorf 

weingut_petri 
domainegardies 
* * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 
#ワイン #オススメのワイン #日本語でご案内
#ドイツでワイン #ドイツワイン #ドイツ生活 
#デュッセルドルフ #デュッセルドルフでワイン
#デュッセルドルフ生活 #デュッセルドルフ暮らし 
#ワインで繋がる縁
#düsseldorf #wein #weinindüsseldof #weinstagram 
#wine #wineindusseldorf #winestagram",https://www.instagram.com/p/DQUHtiljZBM/,2025-10-27T13:29:12+0000
18055253549288588,"📢お知らせ

ほしくま酒店10月号⑤出来ました♪

続々美酒入荷しています‼︎",https://www.instagram.com/p/DQUHTLBk1Q6/,2025-10-27T13:25:36+0000
17919979773188348,"7.10.25 産土 山田錦 七農醸 from 花の香酒造
2025.129th。
久し振りにいただいた、産土。
今回はレギュレーショントップクラスの七農醸で、今季最高レベルとのことで、古式醸造「しおり」により醸されています。
昔八岐大蛇の討伐伝説で用いられたお酒と同じ作り方のようで、要するに貴醸酒とのことです。
こんなに甘いお酒だとグビグビ飲んじゃってさすがの八岐大蛇さんも寝ちゃいます笑
産土の貴醸酒は初めてで、どんな味かなって思ってましたが、濃厚で甘いです。
味わいは産土の山田錦のように葡萄を思わせますが、甘いので、産土特有のミネラル感や酸味は感じられません。
個人的には好きですが、産土としていただくのであれば、二農醸の方が好きかもです。
必ずしもレギュレーションが上がって高価になっても好みの味かどうかとは一致しないのだなとは思います。
穂増も同じレギュレーションであったようで、気にはなりましたが、買えませんでした…
また次産土のご縁があったらいただきたいです。
ご馳走様でした。
#日本酒好きな人と繋がりたい 
#日本酒好き 
#日本酒男子 
#日本酒インスタグラマー 
#日本酒🍶
#UTAGE
#jsp
#新政
#japanesesake 
#sake 
#日本酒男子 
#日本酒女子 
#酒スタグラム 
#senkin 
#japan
#sakelover
#サケラボ
#サケラボちゃんねる
#サケラボカイさん
#サケラボサノさん
#サケラボメンバー
#産土 
#ubusuna 
#産土山田錦 
#産土山田錦七農醸 
#古式醸造しおり 
#花の香酒造 
#hananokabrewery 
#桜本商店",https://www.instagram.com/p/DQUHRGUCQpr/,2025-10-27T13:25:19+0000
17984191913913546,If one person gets the Sake Honda Accord reference I’ll consider this a success #popupvideo #vh1 #90skids #hilltopsaugus #bordercafe #thecontinental #gardenremedies #princepizza #hockeytown #spinellis #showcasecinemas #bernieandphyls #sake #rt1saugus #northshorema #bisutekimemes,https://www.instagram.com/p/DQUHKnkjj-N/,2025-10-27T13:24:26+0000
18160689958409732,highlight #sake #sake,https://www.instagram.com/reel/DQUG7GtjVmm/,2025-10-27T13:22:21+0000
